trial_type.Alegría	trial_type.Enojo	trial_type.Sin_Rostro	trial_type.Tristeza	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	intercept
-0.005301986730715	0.0001073269512742	4.428511930476952e-16	0.0994999818334532	0.014842060684573	0.003994826557486	1.5958639225997782e-05	0.0002202867653655	0.0151375606712196	-0.0243023882299555	0.0005906060736788	0.0002291457430743	-0.093550481768621	-0.004114043966438	1.6925357757957897e-05	0.0087516926391381	-0.0036164255912583	-0.0007373877768412	5.437407328785832e-07	1.307853405797719e-05	0.000115086038844	0.0001610274232562	2.5929831501717904e-08	1.3244796510425338e-08	-0.001429296765061	7.727869991213272e-07	5.966148523431229e-13	2.042889243829722e-06	0.1126891610000012	0.1044804285000006	0.091239241800001	1
-0.0030158738065242	-0.0002732619327794	3.3553098079245434e-16	0.0569046758140979	-0.001123167099961	-0.0159652277845357	0.0002548884982136	1.2615043345839955e-06	0.050222231010309	0.0350846703390897	0.0012309340928028	0.0025222724876518	-0.10608427642291	-0.012533794654288	0.0001570960084363	0.0112538737041695	-0.0046890566314585	-0.0010726310402013	1.1505373475366812e-06	2.1987252094272552e-05	0.0001066659029749	-8.420135869697775e-06	7.089656299104464e-11	1.137761435551113e-08	0.0007827538051884	0.0022120505702498	4.893167727021793e-06	6.127035174663586e-07	0.1121369276000013	0.1023299750000005	0.0866153656000008	1
-0.00150557035529	0.0006642121763127	3.127696060031235e-17	0.020986050195313	0.0193255426635245	0.0204487097634839	0.0004181497309925	0.0003734765992407	0.0196731677599747	-0.0305490632503341	0.0009332452654724	0.0003870335297119	-0.0547269779713027	0.0513572984516077	0.0026375721042471	0.0029950421178678	-0.0036180936406448	0.0010709629908153	1.1469617280600202e-06	1.3090601592664515e-05	0.0001046649071895	-2.000995784443028e-06	4.002690836181853e-12	1.0954741444707577e-08	0.0015676957285806	0.0007849419233912	6.161338226408066e-07	2.4576698939445075e-06	0.1115355072000018	0.1000000000000011	0.0816496581000011	1
-0.0006748183288343	-0.0016355687566856	-2.480810512289659e-16	0.0010097252259661	0.0590215641422304	0.0396960214787032	0.001575774121239	0.0034835450337977	0.0257488501491984	0.0060756823892241	3.691391649463852e-05	0.0006630032840049	-0.046324228679228	0.0084027492920746	7.06061956659095e-05	0.0021459341627223	-0.0031370013999607	0.0004810922406837	2.3144974352147977e-07	9.84077778365408e-06	0.0001106110703897	5.946163201206945e-06	3.53577206821243e-11	1.2234807671044164e-08	-7.032732183347322e-05	-0.0016380230504153	2.6831195129866145e-06	4.945930123933988e-09	0.1108851636000016	0.0974945910000011	0.0763617167000009	1
-0.0002750884871651	0.0203838329889751	-2.0804650992033347e-16	-0.0075000482531023	0.050193293545223	-0.0088282705970088	7.793836173507757e-05	0.0025193667169183	0.0531091378232985	0.0273602876741004	0.0007485853416099	0.0028205805203332	-0.0285008353862848	0.0178233932929438	0.0003176733484754	0.0008122976177129	-0.0028319948978245	0.0003050065021361	9.30289646382385e-08	8.020195102483534e-06	0.0001107234487635	1.1237837359549021e-07	1.3892466831834599e-14	1.2259681394499912e-08	-0.0001578441387912	-8.75168169582589e-05	7.659192848674768e-09	2.4914770979674235e-08	0.1101861821000019	0.0948181434000014	0.0707724105000008	1
-0.0001063017765317	0.0902534727727502	-4.7666742872415355e-17	-0.0093904788233215	0.0401692523724103	-0.0100240411728139	0.0001004814014358	0.0016135688361589	0.0512828245824436	-0.0018263132408544	3.33542005359812e-06	0.0026299280971529	-0.0317732850391255	-0.0032724496528396	1.0708926730791183e-05	0.0010095416421745	-0.0015759004654743	0.0012560944323512	1.5777732220738194e-06	2.4834622769716493e-06	0.0002401612029365	0.0001294377541719	1.6754133049772534e-08	5.76774031990041e-08	-0.0008383110437571	-0.000680466904966	4.6303520862598877e-07	7.027654065338021e-07	0.1094388693000015	0.0919753525000009	0.0649037979000005	1
-2.138954055168615e-05	0.0984495445847989	-3.145120856143537e-17	-0.0077995948470908	0.0321086959956763	-0.0080605563767351	6.497256910434404e-05	0.0010309683585432	0.0456031902899807	-0.0056796342924624	3.2258245695786885e-05	0.0020796509646234	-0.0489184341365139	-0.0171451490973877	0.000293956137572	0.0023930131983657	-0.0012889540719833	0.00028694639349	8.233823212617236e-08	1.661402598779112e-06	0.0001110403450926	-0.0001291208578444	1.6672196389271433e-08	1.2329958855323712e-08	-0.0008389286390532	-6.175952954230183e-07	3.817498463405485e-13	7.038012614186935e-07	0.1086435530000012	0.0889712056000008	0.0587790397000004	1
2.9366619442218576e-06	0.0549575862374698	-1.4153762220936492e-16	-0.0051875033288258	0.0403352299624965	0.0082265339668182	6.767586110885195e-05	0.0016269307761284	0.0644601462315539	0.0188569559415733	0.0003555847873822	0.0041551104521915	-0.0669396494084721	-0.0180212152719573	0.0003247641998789	0.0044809166629265	-0.0012889078820103	4.618997196994587e-08	2.2329111432210232e-15	1.6612835262605594e-06	0.0004487810604032	0.0003377407153109	1.1406879030059437e-07	2.014044397031394e-07	-0.0004352108531788	0.0004037177858759	1.629880506693857e-07	1.894084848778456e-07	0.1078005821000012	0.0858109730000005	0.0524223074000002	1
-1.0448436567326152e-06	0.0206614989013955	-2.310125233930609e-16	-0.0029316529789265	0.0400747931911407	-0.0002604367713573	6.78273129576747e-08	0.0016059890493138	0.0684108142295377	0.0039506679979839	1.5607777630195163e-05	0.0046800395035467	-0.0332456965277466	0.0336939528807262	0.0011352824607287	0.0011052763376118	-0.0007979536690919	0.0004909542129187	2.410360396055464e-07	6.367300570467068e-07	0.0001108343752457	-0.0003379466851573	1.1420796335158155e-07	1.2284258301253892e-08	-0.0008389559302118	-0.0004037450770324	1.630100877273531e-07	7.038470523842479e-07	0.1069103263000017	0.0825001988000007	0.0458586883000004	1
4.04399316354155e-07	-0.0012087287907325	-3.2313306857800616e-16	-0.0014566676117185	0.0401170840234241	4.229083228171304e-05	1.7885156035739112e-09	0.0016093804305438	0.0677367203583833	-0.0006740938711543	4.5440254682908825e-07	0.0045882632849083	-0.0167196884693825	0.0165260080583645	0.0002731089423454	0.0002795479825101	-0.0008618921805881	-6.393851149621761e-05	4.088132855099001e-09	7.428581304159088e-07	0.0003162946094752	0.0002054602342303	4.2213908217521066e-08	1.00042279114846e-07	-0.0006838635528619	0.0001550923773507	2.4053645499917443e-08	4.676693581471825e-07	0.105973176000002	0.0790446912000008	0.0391140859000005	1
