trial_type.cue_LargeGain	trial_type.cue_LargeLoss	trial_type.cue_NoMoneyStake	trial_type.cue_SmallGain	trial_type.cue_SmallLoss	trial_type.fb_hit_LargeGain	trial_type.fb_hit_LargeLoss	trial_type.fb_hit_NoMoneyStake	trial_type.fb_hit_SmallGain	trial_type.fb_hit_SmallLoss	trial_type.fb_miss_LargeGain	trial_type.fb_miss_LargeLoss	trial_type.fb_miss_NoMoneyStake	trial_type.fb_miss_SmallGain	trial_type.fb_miss_SmallLoss	trial_type.fix_LargeGain	trial_type.fix_LargeLoss	trial_type.fix_NoMoneyStake	trial_type.fix_SmallGain	trial_type.fix_SmallLoss	trial_type.probe	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
6.555838592136065e-07	0.2748408473225893	-0.0241258539215801	0.0654091177370241	6.164646232588423e-08	-0.0006731904731427	-0.0125272058700074	4.0730837065917e-21	-7.770059531612026e-21	-4.5909109916378815e-11	-1.3032163309747525e-78	0.2739718751038485	-0.0286897050569419	0.1093327784834739	-9.569089889522709e-08	-0.0002934004917759	0.2914161820909485	-0.0429911657706838	0.0233648415859729	-8.095709595196829e-09	0.0628360310489399	0.042617567458322	0.0039663928714048	1.5732272410331598e-05	0.0018162570560646	-0.4972664227068293	-0.004959772301433	2.459934128206218e-05	0.247273895151647	-0.1005351314451417	0.0075045358145189	5.63180577913969e-05	0.0101073126546919	0.001533596964595	-0.0006064896392576	3.67829682526814e-07	2.3519196498149976e-06	0.0011693478400751	-1.2723095599999996e-05	1.6187716164673922e-10	1.3673743710883016e-06	0.0024061075238127	5.867386171700198e-06	3.4426220487858705e-11	5.789353416148083e-06	-0.0644223504	0.0483092056	-0.0243706362	-0.0035156399	1
-2.460065975783312e-07	0.2069611174960535	-0.0200379712615473	0.1566583586006935	-1.5152361914715974e-07	-0.000457542003143	-0.0098542932547003	-1.4641911649147068e-21	1.5089376678947362e-20	1.0554908388731196e-10	5.0612107542145805e-79	0.3314246137583163	-0.0307983742614447	0.0687456144711974	3.3291155825098635e-08	-0.0001461336638226	0.2587504177851766	-0.0390415081483012	0.012365194861426	7.777420645340852e-09	0.0577651446229681	0.0376347533688914	-0.0049828140894306	2.482843624982814e-05	0.0014163746611372	-0.4780712472697104	0.0191951754371189	0.0003684547600617	0.2285521174660165	-0.1075029265482356	-0.0069677951030938	4.855016859869924e-05	0.0115568792164353	0.0012661340542977	-0.0002674629102973	7.153640838470154e-08	1.6030954434523309e-06	0.0011849639960954	1.561615602029996e-05	2.438643288503506e-10	1.4041396720423791e-06	0.0023087536897665	-9.735383404619984e-05	9.477769003495018e-09	5.330343600010429e-06	-0.0646337511	0.0490875952	-0.0258859936	-0.0013526527	1
1.1651924822201209e-07	0.1455577746031803	-0.0162320448354986	0.2631370388493472	3.54825083951288e-07	-0.0003078106915759	-0.0075945083957152	5.135691856374642e-22	-2.5356697488373562e-20	-2.340044792678545e-10	-1.930772967412556e-79	0.3422749084344398	-0.0307200214444715	0.0370484059549134	-1.1224938933253665e-08	-4.591798399731522e-05	0.2109691853615769	-0.0342301577011347	0.0364639051723588	-1.9144976320714182e-08	0.0480316662782212	0.0503329548080415	0.0126982014391501	0.0001612443197892	0.0025334063397083	-0.508424500212243	-0.0303532529425325	0.0009213199641933	0.258495472416069	-0.0867185649097308	0.0207843616385047	0.0004319896887201	0.0075201095000031	0.001527219117873	0.0002610850635753	6.816541042211849e-08	2.3323982339967843e-06	0.0010913001644954	-9.366383159999992e-05	8.772913349993144e-09	1.1909360490276873e-06	0.0023541668353766	4.541314561009972e-05	2.06235379420412e-09	5.542101488787075e-06	-0.0648413008	0.0498542863	-0.0273874708	0.0008116239	1
-5.3829241567832166e-08	0.0943290487655203	-0.012852855259889	0.3418368400723959	-8.034873109129281e-07	-0.0002023692200926	-0.0057429903855575	-1.7485651633233803e-22	2.897169492525203e-20	4.935021538214788e-10	7.232500431336e-80	0.3145701438992332	-0.0290581136104553	0.0131014383314087	3.635062503577887e-09	5.408340220273169e-07	0.1601069479911971	-0.029109436599253	0.1137811064519947	6.090968447201165e-08	0.0363857128843186	0.044200621081103	-0.0061323337269384	3.760551693854743e-05	0.0019536949039552	-0.4951019474752485	0.0133225527369944	0.0001774904114299	0.2451259383937837	-0.1079378410034337	-0.0212192760937029	0.0004502576779407	0.0116505775204825	0.0013862655921723	-0.0001409535257007	1.9867896407457923e-08	1.921732292040817e-06	0.0010316652314064	-5.963493308899998e-05	3.556325244529504e-09	1.064333149692821e-06	0.0023987895208441	4.462268546750027e-05	1.99118405833146e-09	5.754191165311468e-06	-0.0650449872	0.050609096	-0.0288742626	0.0029751268	1
2.359789594558525e-08	0.0537629287712325	-0.0099662883561612	0.3706451691521647	1.737355023391369e-06	-9.486337156578236e-05	-0.0042669714425694	5.729815830905753e-23	2.136370002045133e-20	-9.641920938226824e-10	-2.6574209160897874e-80	0.2641766502876975	-0.0263550483536755	-0.004394732358516	-1.1099391863698047e-09	-5.077191553457562e-07	0.1134699730367085	-0.024091676123289	0.2418394038552308	-1.9059979154292746e-07	0.0250292231353603	0.0435769964907422	-0.0006236245903608	3.8890762970268194e-07	0.0018989546231541	-0.4752088202052533	0.0198931272699952	0.0003957365125802	0.2258234228008687	-0.1238363414895928	-0.015898500486159	0.0002527623177084	0.015335439473527	0.0017649579195919	0.0003786923274196	1.434078788464736e-07	3.115076457930168e-06	0.0009279908405612	-0.0001036743908452	1.0748379317123302e-08	8.611670001654825e-07	0.0022531851724525	-0.0001456043483916	2.1200626270542428e-08	5.076843421359803e-06	-0.0652447981	0.0513518445	-0.0303455717	0.0051357938	1
-1.0018693407012768e-08	0.0228061999497399	-0.0075798447866089	0.3520371457180689	-3.048310042971515e-06	-1.4099876891964968e-05	-0.0031185854085789	-1.7800278687417054e-23	-3.041480193862098e-19	1.6400679755026695e-09	9.55869631227062e-81	0.2060119864684754	-0.0230761126609573	-0.0166417974268872	3.0797312443498057e-10	1.8694291319753458e-07	0.0742680944905978	-0.0194556251507676	0.4009763506285571	5.727813944847566e-07	0.0154360313406936	0.0491566854180121	0.0055796889272699	3.1132928525098395e-05	0.0024163797212854	-0.5218096701648847	-0.0466008499596313	0.00217163921696	0.2722853318775857	-0.1117195753239457	0.012116766165647	0.0001468160223129	0.0124812635105627	0.0016140202608824	-0.0001509376587095	2.27821768167055e-08	2.60506140253889e-06	0.0007930031796088	-0.0001349876609524	1.822166860940012e-08	6.288540428696667e-07	0.0024798660195849	0.0002266808471323	5.138420645666239e-08	6.149735475091856e-06	-0.0654407216	0.0520823548	-0.0318006092	0.0072915651	1
4.149597605606378e-09	-2.9952567174441663e-05	-0.0056621069829851	0.3019838206832706	4.21896662440985e-06	1.4032355742053829e-06	-0.0022444571782987	5.0875064834523855e-24	1.4187425007678077e-18	-1.952206728214003e-09	-3.355209495851861e-81	0.1502321553002877	-0.019596025065623	-0.0221564473730787	-7.040012661410273e-11	-5.549471323469576e-08	0.0430775657197763	-0.0153635164192635	0.5592767496136135	-1.6716480648557723e-06	0.0123511305809092	0.0539693775100573	0.0048126920920451	2.3162005172834383e-05	0.002912693708823	-0.5001035649846983	0.0217061051801863	0.0004711550020933	0.2501035757104043	-0.1234491984808556	-0.0117296231569098	0.0001375840594031	0.0152397046055656	0.0014122224384385	-0.0002017978224438	4.0722361143099776e-08	1.994372215629183e-06	0.0006841107240604	-0.0001088924555483	1.1857566875360263e-08	4.680074827744449e-07	0.0022790248074855	-0.0002008412120993	4.033719247755613e-08	5.19395407313432e-06	-0.0656327462	0.0528004528	-0.033238595	0.009440386	1
-1.683206827609812e-09	-0.0162317385095537	-0.0041592500504173	0.2383436944390305	-3.6634426964220594e-07	-5.044764235193703e-07	-0.0015921755308326	-1.2424886439900271e-24	-5.24558294229272e-18	-9.817365815760543e-10	1.1434210764445602e-81	0.1020143006527204	-0.0161938247148569	-0.0056159395320202	8.032297543733073e-12	1.333334423212e-08	0.0191725712160918	-0.0118843927890244	0.6748443071789598	4.83633838993802e-06	0.0203176489810449	0.0542866781428443	0.0003173006327869	1.0067969156702805e-07	0.0029470434237847	-0.5107835635678128	-0.0106799985831145	0.0001140623697353	0.2608998488110339	-0.1061126505520064	0.0173365479288492	0.0003005558940892	0.0112598946071722	0.0013752213979886	-3.700104044989999e-05	1.369076994375135e-09	1.89123389348572e-06	0.0009942769329682	0.0003101662089078	9.620307714823705e-08	9.885866194326505e-07	0.0025803222673307	0.0003012974598451	9.078015930916989e-08	6.658063003282644e-06	-0.0658208602	0.0535059673	-0.034658758	0.011580208	1
6.725327413760139e-10	-0.0270658592719151	-0.0030077608141248	0.1745485888392703	0.0020681690768651	2.100764431552504e-07	-0.0011142602233042	1.934416647678439e-25	1.7420284632652528e-17	1.814529970155134e-08	-3.751493523591832e-82	0.0629420507973763	-0.0130572068117578	0.0540709517462306	4.32331802758361e-12	-2.000281914567995e-09	0.001445250041099	-0.0090192251958558	0.7174215872986797	-1.2370741905443493e-05	0.0348633118337141	0.0617580248253233	0.007471346682479	5.5821021249789966e-05	0.0038140536303252	-0.5303299631971754	-0.0195463996293625	0.0003820617384707	0.2812498698647174	-0.1126359851349434	-0.0065233345829369	4.2553894080941794e-05	0.0126868651473191	0.0012669162932445	-0.0001083051047441	1.1729995713630486e-08	1.6050768940883838e-06	0.0007942350929084	-0.0002000418400598	4.001673777451061e-08	6.308093828072147e-07	0.0027360061702721	0.0001556839029413	2.42374776350672e-08	7.485729763767002e-06	-0.0660050526	0.0541987303	-0.0360603366	0.0137089915	1
-2.7201771347831137e-10	-0.0335477988635954	-0.0021433074566096	0.1181548722274029	0.0213232756364451	-8.565154089875397e-08	-0.0007697822547654	3.681863336247317e-26	-5.4267610180998684e-17	-8.65385351590204e-08	1.1675415321522789e-82	0.0326085714601833	-0.0102943764440897	0.1499114202094859	-4.4972593825308666e-12	-4.4483189709727453e-10	-0.0112018060707584	-0.0067243226973894	0.6849465693195678	2.2612282588148712e-05	0.0476053100741138	0.0535556916303647	-0.0082023331949585	6.72782698411197e-05	0.0028682121060067	-0.500008742586374	0.0303212206108014	0.0009193764193288	0.2500087426628067	-0.1132436915541745	-0.0006077064192311	3.693070919746948e-07	0.012824133676817	0.0014829311407626	0.0002160148475181	4.6662414348268e-08	2.199084768243466e-06	0.0008543651077421	6.013001483370006e-05	3.615618683900989e-09	7.299397373271702e-07	0.002512371489967	-0.000223634680305	5.001247023516424e-08	6.312010503599004e-06	-0.0661853123	0.0548785765	-0.0374425794	0.0158247072	1
1.303409701157806e-10	-0.0365140936363958	-0.001506381895922	0.0720054495366022	0.0815222793270255	3.3749927436950424e-08	-0.0005257216398361	-5.688339117842453e-26	1.6180987886085358e-16	3.225003877316495e-07	-3.346897119917791e-83	0.0098157596369331	-0.0079502206438911	0.2449369584010667	2.794190210246007e-12	6.379845512914932e-10	-0.0197390637833411	-0.0049309526391962	0.597427809829957	0.0002997027896386	0.0533478024246834	0.053910082753859	0.0003543911234943	1.2559306841155265e-07	0.0029062970225279	-0.5197680433307426	-0.0197593007443686	0.0003904299659064	0.2701588188678687	-0.1115962494349815	0.001647442119193	2.7140655360911284e-06	0.0124537228879546	0.0016273479232429	0.0001444167824803	2.085620706196229e-08	2.64826126328298e-06	0.0008946116098773	4.024650213520003e-05	1.6197809341186607e-09	8.003299325272545e-07	0.0025917811091788	7.940961921180023e-05	6.305887623363112e-09	6.717329317896092e-06	-0.0663616286	0.055545344	-0.0388047451	0.0179253383	1
-1.1906412473781768e-10	-0.036762949629357	-0.001044928606513	0.0361007222803119	0.1849932280135648	-1.3047968545937856e-08	-0.000354136279162	3.799830541284032e-26	-4.668573724637306e-16	-1.0853512845769916e-06	8.224935788155409e-84	-0.0067477300870523	-0.0060236328736684	0.3053476973011049	-1.4669361715841458e-12	-4.233782463416367e-10	-0.0249225533271393	-0.0035601970283905	0.4821475229943377	0.0085405677131375	0.0515101612451246	0.0618269481369821	0.007916865383123	6.267675749449284e-05	0.003822571515933	-0.5277438527541705	-0.0079758094234279	6.361353595884136e-05	0.2785135741198155	-0.0951888275926506	0.0164074218423309	0.0002692034915121	0.0090609128984633	0.0016069091649954	-2.043875824749996e-05	4.177428386997474e-10	2.582157064546214e-06	0.0008390962031799	-5.551540669740005e-05	3.081960380777731e-09	7.04082438190924e-07	0.0026068340750154	1.5052965836599708e-05	2.2659178047783787e-10	6.795583894661396e-06	-0.0665339911	0.0561988739	-0.0401461033	0.0200088825	1
2.2872621050527872e-10	-0.035023488329608	-0.0007163210720634	0.0091726109179694	0.2982070937528139	4.956366970302891e-09	-0.0002380417775394	-2.0584800083176206e-26	1.3118325942387433e-15	3.5769310027503924e-06	-1.3112330737003888e-84	-0.0182321847590996	-0.0044835752820778	0.3196884740512248	7.05773517441133e-13	2.3195929862825886e-10	-0.0274153785899596	-0.0025333932849108	0.3623922901460966	0.0471372596810067	0.0443029733205325	0.052146527500767	-0.009680420636215	9.371054369405908e-05	0.0027192603303882	-0.5067448055999648	0.0209990471542056	0.0004409599813845	0.2567902980025461	-0.1043369121284598	-0.0091480845358092	8.368745067431148e-05	0.0108861912325019	0.0012669081837385	-0.0003400009812569	1.1560066725565485e-07	1.6050563460235851e-06	0.0008890611833469	4.996498016699997e-05	2.4964992430887e-09	7.904297877341901e-07	0.0024619367609948	-0.0001448973140206	2.099523161038438e-08	6.061132615137566e-06	-0.0667023893	0.0568390104	-0.0414659349	0.0220733538	1
-5.620786805968295e-10	-0.0319539892701023	-0.000484464188416	-0.0103413420215319	0.3792927460614296	-1.846518829363809e-09	-0.000133473036211	1.0084012202351862e-26	-3.604323729059881e-15	-9.776956302439688e-06	-2.2043421447227825e-85	-0.0255846321801856	-0.003282434462317	0.2955875432911091	-3.213470817904189e-13	-1.1815808224661845e-10	-0.0278372714348015	-0.0017781206020484	0.2530417025871812	0.1347686783945708	0.0346685483931435	0.042412643106573	-0.009733884394194	9.474850539953354e-05	0.0017988322952855	-0.518047523274646	-0.0113027176746811	0.0001277514268335	0.2683732363709948	-0.1141522574308169	-0.0098153453023571	9.63410034045036e-05	0.0130307378765514	0.0018382130065443	0.0005713048228058	3.263892005611665e-07	3.379027057428635e-06	0.001035793247142	0.000146732063795	2.1530298545569283e-08	1.072867650824968e-06	0.002493052503685	3.11157426902001e-05	9.68189443162741e-10	6.215310786130046e-06	-0.0668668134	0.057465601	-0.0427635321	0.0241167841	1
1.4210479689722167e-09	-0.0281227107131201	-0.0003264767677171	-0.0238533725591707	0.4075237308113802	6.679837858754504e-10	-3.551787192758264e-05	-4.647140875256889e-27	9.707467867917396e-15	1.519134279244876e-05	3.633891540158889e-85	-0.0295990077890693	-0.0023661279002191	0.248629597384684	1.4068792127975953e-13	5.377243599916079e-11	-0.0266939386322723	-0.0012322449460251	0.1610316460407986	0.2694229479792182	0.0247822541088854	0.0458238415217948	0.0034111984152217	1.163627462801171e-05	0.0020998244518145	-0.5278650498464259	-0.0098175265717799	9.638382798760485e-05	0.2786415108493697	-0.0888835667086596	0.0252686907221573	0.000638506730812	0.0079002884308527	0.001099019130105	-0.0007391938764393	5.464075869653592e-07	1.207843048336751e-06	0.0008487741507166	-0.0001870190964253	3.497614242777305e-08	7.204175589246855e-07	0.0023160374509072	-0.0001770150527777	3.1334328909927294e-08	5.364029474004721e-06	-0.0670272534	0.0580784964	-0.044038199	0.0261372256	1
-3.551180043445693e-09	-0.023991844450732	-0.0001935415079605	-0.0325165835754176	0.3865056765264524	-2.170356484404474e-10	1.3238916150243546e-06	2.0527917548084428e-27	-2.5666737092653862e-14	0.000591449201887	-2.44974045631138e-85	-0.0309753911214722	-0.0016809865802574	0.1935668746300101	-5.97584806844332e-14	1.2626822360336956e-11	-0.0244790051645571	-0.0008431073868132	0.0878382425279384	0.4286702360203006	0.01861875185685	0.0386036994420067	-0.007220142079788	5.213045165232681e-05	0.0014902456106087	-0.5050728990213429	0.022792150825083	0.0005194821392333	0.2550986333258236	-0.0953193660212008	-0.0064357993125411	4.14195127913057e-05	0.0090857815386836	0.0007775804017057	-0.0003214387283993	1.0332285611495897e-07	6.046312811167978e-07	0.0008228710252757	-2.590312544089993e-05	6.709719076069971e-10	6.771167242382817e-07	0.0022386831819602	-7.735426894700005e-05	5.9836829243248166e-09	5.011702389191445e-06	-0.0671836999	0.0586775504	-0.0452892523	0.0281327524	1
8.709700846543184e-09	-0.0199100773877228	-7.664731322376505e-05	-0.0372701616700355	0.3330764822417477	1.2705322463201732e-11	-6.102665503435348e-07	-8.781495609591943e-28	6.667022910845051e-14	0.0114071745409883	1.3321950207878073e-85	-0.0303540894087813	-0.0011780701541987	0.1404759095854114	2.4759989686318677e-14	-1.8965515994586247e-10	-0.0216351859345535	-0.0005714576651789	0.0320396891666961	0.571023621591748	0.023346243774132	0.0498361613455671	0.0112324619035604	0.0001261682004149	0.0024836429776613	-0.5232136450909053	-0.0181407460695623	0.0003290866679603	0.2737525184093118	-0.0952598092398631	5.955678133769127e-05	3.5470102033055707e-09	0.0090744312564151	0.0014186331679	0.0006410527661943	4.109486490453639e-07	2.012520065065989e-06	0.0007496552961676	-7.321572910810002e-05	5.360542988830685e-09	5.619830630721321e-07	0.0023319708224381	9.328764047789994e-05	8.702583865933915e-09	5.438087916702628e-06	-0.0673361435	0.0592626203	-0.0465160211	0.0301014623	1
-2.0899632344495956e-08	-0.0161162434426262	-8.137365078097405e-06	-0.0389186950999498	0.2660706177851883	1.7167880759206423e-10	2.3499942951275202e-07	3.6602521836261315e-28	-1.7014544125732417e-13	0.0554533506073413	-6.540675637455336e-86	-0.0283214353055164	-0.0008149360519046	0.0945130450379627	-1.0040989323788723e-14	7.8402032557523e-10	-0.0185231300204028	-0.000376784225477	-0.0088643087455046	0.6545341523903139	0.0382017930182374	0.0464948264070272	-0.0033413349385399	1.1164519171507436e-05	0.0021617688826195	-0.5222679240735459	0.0009457210173593	8.943882426751977e-07	0.2727637845160911	-0.0781825184406841	0.0170772907991789	0.0002916338610397	0.0061125061897279	0.0010270389642007	-0.0003915942036992	1.533460203708888e-07	1.0548090339864468e-06	0.0007917506203645	4.2095324196900034e-05	1.7720163192421175e-09	6.268690448475706e-07	0.0024310969667988	9.91261443607002e-05	9.825992495818378e-09	5.910232461978326e-06	-0.0674845752	0.0598335667	-0.0477178476	0.0320414786	1
4.887690017152807e-08	-0.0127523089492422	9.888404637059595e-07	-0.0381885872401763	0.2086686300664343	-5.374231109401711e-10	-8.173157619143027e-08	-1.4921856622007938e-28	4.263707020912451e-13	0.1399076313457755	3.0188712699804146e-86	-0.025398093018203	-0.0005572652774166	0.0572788509164685	3.993794614196675e-15	-2.7089281404594914e-09	-0.0154191293333808	-0.0002075398921412	-0.0374666557489934	0.6625003766521808	0.0542435536576958	0.0457161478969254	-0.0007786785101017	6.063402220943575e-07	0.0020899661785335	-0.5006747329121879	0.021593191161358	0.0004662659045309	0.2506751881766906	-0.0953731800487389	-0.0171906616080547	0.0002955188465226	0.0090960434726091	0.0006929799568982	-0.0003340590073025	1.1159542035993176e-07	4.802212206626312e-07	0.0008613222510873	6.957163072279999e-05	4.840211801429647e-09	7.418760202180939e-07	0.0023702041946007	-6.089277219810006e-05	3.707929705969707e-09	5.617867924102753e-06	-0.067628986	0.0603902535	-0.0488940873	0.0339509522	1
-1.1073698714506593e-07	-0.0098819855260382	-3.640038258316924e-07	-0.0357475879835958	0.191969930134609	1.4609316812695563e-09	2.644250798300651e-08	5.963943046613172e-29	-1.0477759066025705e-12	0.2366604962648803	-1.3351236378359134e-86	-0.0220228836450407	-0.0003758226298136	0.0284058358154397	-1.5598870438191813e-15	8.633507204298571e-09	-0.0125145725641521	-8.739278726428815e-05	-0.0560743177453648	0.6057230025701998	0.0637637147519406	0.050483607180368	0.0047674592834425	2.2728668019283004e-05	0.0025485945939417	-0.5053637905470367	-0.0046890576348488	2.198726150293417e-05	0.2553925607960692	-0.0954667060454284	-9.352599668949192e-05	8.74711205676285e-09	0.0091138919631642	0.0006929996678817	1.9710983499912636e-08	3.885228705338278e-16	4.802485396841465e-07	0.0008418257262146	-1.9496524872700025e-05	3.8011448211181055e-10	7.086705533167387e-07	0.002379710808351	9.506613750299986e-06	9.037570499739275e-11	5.66302353138257e-06	-0.0677693674	0.060932548	-0.0500441096	0.0358280628	1
2.407682249804353e-07	-0.0075112535356737	1.6038913284690062e-07	-0.0321988425525877	0.2325261557358081	-3.847745522578981e-09	-8.08221919751817e-09	-2.340169133804189e-29	2.5193625931622397e-12	0.308292852844952	5.717137591247433e-87	-0.0185414989188452	-0.0002530294477997	0.0067465778518396	5.985544533694554e-16	-2.6156366223544304e-08	-0.0099258772695085	-1.224580821426562e-05	-0.0666592731127165	0.5125997112131975	0.0642933605648193	0.0619284675868669	0.0114448604064989	0.0001309848297242	0.0038351350976576	-0.530712505831346	-0.0253487152843092	0.0006425573665649	0.2816557638457864	-0.0798310045408925	0.0156357015045359	0.0002444751615389	0.0063729892860079	0.0006930722051854	7.253730370006263e-08	5.2616604280751166e-15	4.803490816005532e-07	0.0007159008245378	-0.0001259249016767	1.585708086231174e-08	5.125139905739019e-07	0.0025962588603126	0.0002165480519615	4.68930588083638e-08	6.74056006975168e-06	-0.0679057111	0.061460321	-0.0511672979	0.0376710211	1
-4.943372236703862e-07	-0.0056077520569886	-6.958755916726467e-08	-0.0280595248140193	0.3083734971060046	9.941006369035892e-09	2.2523699425929712e-09	9.020763674334686e-30	-5.905979979115602e-12	0.3355684786829348	-2.385098825871137e-87	-0.0152043233964593	-0.0001470016774945	-0.0089560576095513	-2.256018627874508e-16	7.639657023652386e-08	-0.0077079138139411	1.4362518374901318e-06	-0.0709284261183702	0.4263575751086054	0.0574913137625077	0.057235628733423	-0.0046928388534439	2.202273650439269e-05	0.0032759171965102	-0.5175169558359016	0.0131955499954443	0.0001741225396822	0.2678237995776585	-0.0955152511034356	-0.0156842465625431	0.0002459955902346	0.0091231631933523	0.0006931083756476	3.617046220004416e-08	1.3083023357648237e-15	4.803992203928546e-07	0.0006824078550775	-3.34929694603e-05	1.1217790032685884e-09	4.656804806714744e-07	0.0026152654524296	1.90065921170002e-05	3.6125054390201376e-10	6.839613386671801e-06	-0.0680380088	0.0619734468	-0.0522630497	0.0394780704	1
9.13294708951716e-07	-0.0041171789286592	2.905677549571577e-08	-0.0237529045720012	0.3749535978560366	-2.5225612648197547e-08	-5.201402623980651e-10	-3.416000740331944e-30	1.3420481684523136e-11	0.3207276976388004	9.731431050355856e-88	-0.0121733493120097	-4.474977138674419e-05	-0.0197998807328329	8.345356264363507e-17	-2.167954336075207e-07	-0.0058697629255075	-5.327305473420408e-07	-0.0703967519020189	0.3881316988444783	0.0466518903340531	0.0509147738260082	-0.0063208549074147	3.995320676058972e-05	0.0025923141937535	-0.5052395000559784	0.0122774557799232	0.0001507359204279	0.255266952416815	-0.0953922184735347	0.0001230326299009	1.5137028020332904e-08	0.0090996753453025	0.0010962821010511	0.0004031737254035	1.6254905285573688e-07	1.2018344450850144e-06	0.0010427845697495	0.0003603767146719	1.2987137647778402e-07	1.0873996589076496e-06	0.0023399332273074	-0.0002753322251222	7.580783419074186e-08	5.475287508257225e-06	-0.0681662528	0.062471803	-0.0533307776	0.0412474881	1
-9.90286629126324e-07	-0.002975880659118	-1.1850216944971596e-08	-0.0195660316775794	0.4008086593983698	6.282779887541876e-08	6.262184604101255e-11	1.2699420721565342e-30	-2.927823075797624e-11	0.2777589573965451	-3.892545408876352e-88	-0.0095356995779877	3.454770488032632e-07	-0.026684481517712	-3.02480494752948e-17	6.008491308332174e-07	-0.0043896442640682	2.255586528725539e-07	-0.0664204953021423	0.4136717852171483	0.0348717080183399	0.0540024749506358	0.0030877011246275	9.533898235026537e-06	0.002916267300794	-0.5176398960927742	-0.0124003960367957	0.0001537698218693	0.267951062026938	-0.0954884386240451	-9.622015051040378e-05	9.258317364244757e-09	0.009118041910858	0.0001058331425533	-0.0009904489584978	9.80989139389377e-07	1.120065406270712e-08	0.0005661257067279	-0.0004766588630215	2.272036716970444e-07	3.204983158181642e-07	0.0023569727755764	1.7039548269000022e-05	2.9034620521158157e-10	5.55532066480832e-06	-0.0682904353	0.0629552708	-0.0543699091	0.0429775875	1
-3.151714363762462e-07	-0.002119614754015	4.7388810640474355e-09	-0.0157053652832866	0.3803981521339766	-1.5334517367285626e-07	2.9497466987887536e-11	-4.628351328243344e-31	6.026931960426583e-11	0.223928382353552	1.5285965862128351e-88	-0.0073204575483892	-4.2612665334498186e-07	-0.0303628916532742	1.0713150248386819e-17	-1.637716246925067e-06	-0.0032277554371944	-9.37117478295039e-08	-0.0601954922231341	0.485801389273228	0.0282137176783585	0.0462997669232834	-0.0077027080273524	5.933171095463911e-05	0.0021436684171503	-0.5103205714657406	0.0073193246270335	5.357251299589985e-05	0.26042708566112	-0.0905545735171244	0.0049338651069207	2.434302489328965e-05	0.0082001307848682	-0.0001838653384582	-0.0002896984810115	8.392520990037046e-08	3.3806462686348455e-08	0.0007567908731878	0.0001906651664599	3.63532057011814e-08	5.727324257403528e-07	0.0022880712371763	-6.890153840010023e-05	4.747421993900487e-09	5.235269986393484e-06	-0.068410549	0.0634237351	-0.055379887	0.0446667196	1
1.5760793000808803e-06	-0.0014890780279235	-1.8606654908007254e-09	-0.0123330590816303	0.3261418487265971	3.65994427155244e-07	-3.1870923883617296e-11	1.6496825507556047e-31	-1.1295390517269195e-10	0.1851485305212056	-5.897166117035072e-89	-0.0055158195753582	1.6118079081532e-07	-0.0315020161175479	-3.6915914247626654e-18	4.441052861509552e-06	-0.0023362275548756	3.7688988271260273e-08	-0.0527320887521015	0.5594205104803267	0.0332388000293307	0.0489098137863095	0.0026100468630261	6.812344627192384e-06	0.0023921698846114	-0.5341448397502404	-0.0238242682844997	0.0005675957592918	0.28531070983181	-0.0824660561535068	0.0080885173636175	6.542411314154338e-05	0.0068006504175133	-0.0001840473712683	-1.820328100999799e-07	3.3135943952895345e-14	3.3873434870771464e-08	0.0008287693814261	7.197850823830007e-05	5.1809056482110316e-09	6.868586875894005e-07	0.0025275784949392	0.0002395072577628	5.7363726521104194e-08	6.388653048079111e-06	-0.0685265868	0.0638770841	-0.0563601697	0.0463132741	1
0.0015561646579852	-0.0010325078501493	7.177254938755004e-10	-0.0095197071381144	0.2558699347550875	-8.526262915408944e-07	1.998184252161907e-11	-5.728368133208589e-32	1.753955265831969e-10	0.1907356397951392	2.235071977030203e-89	-0.0040844381156644	-4.8167774186407466e-08	-0.0307143567772067	1.2289015332102028e-18	-1.0658126532962682e-05	-0.0016660905893771	-1.4862384631114416e-08	-0.0448090072051428	0.5910748217951647	0.0465222526709418	0.0462197399619128	-0.0026900738243966	7.236497180704276e-06	0.0021362643621468	-0.5031822748976822	0.0309625648525582	0.0009586804222488	0.2531924017712066	-0.0956100140349178	-0.0131439578814109	0.0001727636287883	0.0091412747837571	-0.0001840767280719	-2.9356803600007848e-08	8.61821917609434e-16	3.3884241817656225e-08	0.0009317885017738	0.0001030191203477	1.0612939157213897e-08	8.68229812037863e-07	0.0023105875024126	-0.0002169909925265	4.708509083767888e-08	5.338814606305297e-06	-0.0686385416	0.0643152099	-0.0573102315	0.0479156816	1
