trial_type.CND_1_DR	trial_type.CND_1_RD	trial_type.CND_2_DT	trial_type.CND_2_T	trial_type.CND_3_DR	trial_type.CND_3_DT	trial_type.CND_3_RD	trial_type.CND_3_T	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	intercept
-7.979740776435991e-17	1.0198255837214559e-17	1.545652229957664e-12	1.892663185919184e-11	2.142553692874293e-17	-6.855064439220748e-17	-1.1171819732525796e-05	-7.327264157854403e-05	0.1458852810660578	0.0237951548092496	0.000566209392396	0.0212825152317227	-0.1250558223173068	-0.0098206985269366	9.6446119556963e-05	0.0156389586954578	-0.0266555599531694	0.0253060105530883	0.0006403941701129	0.0007105188764169	-0.0128770608287098	0.0002043007441057	4.173879395684232e-08	0.0001658186955863	-0.0114095688099403	1.0651179240464478e-05	1.1344757012926442e-10	0.0001301782604289	0.0040793601768948	0.0004932764790886	2.433216847488764e-07	1.6641179452959012e-05	-0.0530357491000001	0.0108862238	0.0364825525000002	-0.0663602684000003	0.0644224623000003	-0.0315981886000001	-0.0163754039000001	1
-9.35902785003991e-17	-5.445779801460804e-17	-4.1894147928758784e-13	-6.803894442068532e-12	-9.6298439382208e-18	-9.040600059748987e-17	-6.404832410655452e-06	-4.465787965629217e-05	0.0881032854790934	-0.0577819955869647	0.0033387590140119	0.0077621889122106	-0.1379029918372362	-0.0128471695199291	0.0001650497646737	0.0190172351576608	-0.0669405182089871	-0.0402849582558173	0.0016228778616728	0.0044810329780878	-0.0121581637426139	0.0007188970860957	5.168130204789872e-07	0.0001478209455922	-0.0111021978731976	0.0003073709367424	9.44768927610948e-08	0.0001232587976156	0.0028882077076516	-0.0011911524692432	1.4188442049488284e-06	8.341743762554578e-06	-0.0533805691000003	0.0119382743000001	0.0351096388000001	-0.0656718163000003	0.0653977839000002	-0.0344162134000001	-0.0127254946000001	1
-1.2468519155324098e-16	5.228750191725291e-17	8.932843744007622e-14	2.371255953432203e-12	2.2530163586389855e-17	-5.65398019756906e-17	-3.5499134587604035e-06	-2.6256868737010057e-05	0.0846454765580663	-0.0034578089210271	1.195644253416728e-05	0.0071648567017422	-0.0477818295513109	0.0901211622859255	0.008121823891766	0.0022831032352704	-0.0115097445199405	0.0554307736890469	0.0030725706717662	0.0001324742189142	-0.0125250579563656	-0.0003668942137514	1.346113639977396e-07	0.0001568770768103	-0.0112363202585106	-0.0001341223853129	1.7988814317525974e-08	0.0001262548929519	0.002255296963086	-0.0006329107445657	4.0057601061872605e-07	5.0863643917097325e-06	-0.0537222702000002	0.0129875348000001	0.0337182636000001	-0.0649219765000003	0.0662775916000003	-0.0371618603000001	-0.0090391617000001	1
7.97914934916529e-17	7.126079336662391e-17	-7.772152364546379e-15	-8.092596202340882e-13	4.939619282467387e-17	-8.956874589253776e-17	-1.9363409777473997e-06	-1.493864839873036e-05	0.0708736502533045	-0.0137718263047617	0.0001896631997684	0.0050230743002279	0.1036555071534069	0.1514373367047177	0.0229332669482176	0.0107444641632293	0.249495632867288	0.2610053773872288	0.0681238070250497	0.0622480708198475	-0.0128507411935849	-0.0003256832372188	1.0606957068075997e-07	0.0001651415492244	-0.0122141849590659	-0.0009778647005555	9.562193726345e-07	0.0001491863142145	0.002308218684734	5.292172164809196e-05	2.8007083016200632e-09	5.32787349662753e-06	-0.0540608325000002	0.0140337600000001	0.0323091586000003	-0.0641114500000002	0.0670606006000004	-0.0398293552	-0.0053269564	1
-1.3528409643654931e-16	-2.5668807947470185e-16	-7.64006959026119e-15	2.627707092760631e-13	-2.541741080849612e-16	-9.069204691764104e-17	-9.462626656989756e-07	-8.250302772267252e-06	0.0258774056322865	-0.044996244621018	0.0020246620299944	0.0006696401222578	0.3411110943483949	0.2374555871949876	0.0563851558901152	0.1163567786875576	0.8008852735229883	0.5513896406556998	0.3040305358224223	0.6414172213459924	-0.0194307420253774	-0.006580000831793	4.329641094655893e-05	0.0003775537356573	-0.0155992599581913	-0.0033850749991251	1.1458732749184664e-05	0.0002433369112442	0.0038165763666939	0.0015083576819601	2.275142896681088e-06	1.4566255163026509e-05	-0.0543962362000004	0.0150767055000005	0.0308830647000001	-0.0632409943	0.0677456671000012	-0.0424130884000001	-0.0015995039999999	1
4.841169498854921e-16	-2.3554913879855233e-16	6.5851525784758115e-15	-8.223816017682653e-14	3.0713921709026623e-16	2.0700817320206905e-17	-2.27596158784204e-08	-4.027965750322342e-06	-0.1469679541378218	-0.1728453597701084	0.0298755183940595	0.0215995795434568	-0.2678343715096773	-0.6089454658580713	0.3708145803891041	0.071735250561984	0.1632308350647387	-0.6376544384582519	0.4066031828855067	0.0266443055159309	-0.013890863338243	0.0055398786871343	3.069025586841395e-05	0.0001929560842813	-0.0146332888223435	0.0009659711358483	9.331002345997404e-07	0.0002141331417588	-0.0006401944498792	-0.0044567708165736	1.9862806112405364e-05	4.098489334379478e-07	-0.0547284617000006	0.0161161275000005	0.0294407318	-0.0623114232000003	0.0683317908000007	-0.0449076262000003	0.0021325266000001	1
-1.1014726036438742e-15	1.666575030867922e-16	-4.083812851406174e-15	2.3379599415222873e-14	-9.754814170931891e-17	1.0636732808815511e-16	1.6132004426883474e-09	-1.6862959994523478e-06	-0.1296582422069579	0.0173097119308637	0.000299626127129	0.0168112597721989	-0.1323286000931026	0.135505771416576	0.0183618140872008	0.0175108584026003	-0.0034294300900006	-0.1666602651547398	0.027775643981448	1.1760990742262789e-05	-0.0104613427857629	0.0034295205524807	1.1761611220337408e-05	0.0001094396928808	-0.012848958383571	0.0017843304387734	3.1838351152252565e-06	0.0001650957315435	-0.0012822991528769	-0.000642104702998	4.122984491527948e-07	1.644291117775298e-06	-0.0550574896000002	0.0171517830000004	0.0279829182999999	-0.0613236055000003	0.0688181154000001	-0.0473077226000002	0.0058584533999999	1
2.4687786263107122e-15	1.4312282242385134e-16	2.0006386907809016e-15	-5.749545798077219e-15	1.0776009111468208e-17	1.27596371941642e-16	-1.4369079660065184e-09	-1.8209641217524985e-07	-0.1249735729360001	0.0046846692709578	2.1946126178023687e-05	0.0156183939323905	-0.0659484754057746	0.0663801246873282	0.0044063209535048	0.004349201408346	-0.0392777799342237	-0.0358483498442224	0.0012851041865536	0.0015427439965612	-0.0091257992997936	0.0013355434859691	1.7836764027755888e-06	8.32802128600046e-05	-0.0110919239335792	0.0017570344499924	3.0871700591386497e-06	0.0001230307765483	-0.0008806597954207	0.0004016393574562	1.6131417355478612e-07	7.755616751814919e-07	-0.0553833006000003	0.0181834301000004	0.0265103907	-0.0602784648000002	0.0692039308000001	-0.0496083301000002	0.0095676118	1
-4.5162517085681706e-15	1.2799584202826216e-16	-9.952257482878756e-16	1.0845683298580602e-15	4.5391973379262657e-17	1.2813560927132154e-16	1.225649436921871e-09	2.5444652430981152e-08	-0.0768086759222798	0.0481648970137203	0.0023198573043423	0.0058995726969342	-0.02605255915732	0.0398959162484547	0.0015916841333034	0.0006787358386455	-0.0225816357573971	0.0166961441768267	0.0002787612303733	0.0005099302734796	-0.0077243370232404	0.0014014622765531	1.964096512424449e-06	5.966538244864557e-05	-0.0099169241357888	0.0011749997977904	1.3806245249601273e-06	9.834538431468424e-05	-0.0006178251366558	0.0002628346587646	6.908205724907823e-08	3.817078997074285e-07	-0.0557058757000005	0.0192108277000004	0.0250239233999999	-0.0591769778000002	0.0694886735000001	-0.0518046105000002	0.0132493852	1
6.7239418259631075e-15	3.5234109832594053e-17	4.832036258441738e-16	2.210129524637186e-16	1.2205581806459636e-17	1.0295706868239271e-16	-7.320360207056826e-10	-9.67931477047874e-09	-0.0816058278492309	-0.0047971519269509	2.301266661007001e-05	0.0066595111389588	-0.0480058175271823	-0.0219532583698619	0.0004819455530537	0.002304558516453	-0.0627995518414219	-0.0402179160840247	0.0016174807741416	0.0039437837114834	-0.0072126286642993	0.0005117083589408	2.618454445812397e-07	5.20220122491912e-05	-0.0095789625070678	0.0003379616287206	1.142180622502688e-07	9.175652271145232e-05	-0.000501060920645	0.000116764216011	1.3633882196954172e-08	2.51062046354342e-07	-0.0560251961000005	0.0202337356000004	0.0235242977999999	-0.0580201743000002	0.0696719276000002	-0.0538919450000003	0.0168932355	1
-4.281293012147264e-15	1.028787364239565e-16	-1.760714261876882e-16	-9.085631159343091e-17	5.651924125044868e-17	9.212493077953532e-17	3.7393489365772943e-10	4.290539439160066e-09	-0.0725212095760669	0.0090846182731639	8.253028916903794e-05	0.0052593258383763	0.0304996603292279	0.0785054778564105	0.006163110053463	0.0009302292801979	0.0189618001638299	0.0817613520052522	0.0066849186817267	0.0003595498654527	-0.0077185325669147	-0.0005059039026152	2.559387585851419e-07	5.95757449866401e-05	-0.0095132432454067	6.571926166091044e-05	4.319021138649478e-09	9.050179704594812e-05	-0.0002697201880388	0.0002313407326061	5.3518534604938346e-08	7.274897991466342e-08	-0.0563412431000005	0.0212519147000004	0.0220123026999999	-0.0568091356000002	0.0697534254000002	-0.0558659439000002	0.0204887330000001	1
-2.5486879488207694e-14	3.2851774193299666e-17	7.296366694967059e-17	2.300741756679805e-16	2.830538795092177e-17	7.222555618851107e-17	-1.7550810096587702e-10	-1.8609280381737447e-09	-0.0732754705630329	-0.0007542609869659	5.689096363177179e-07	0.0053692945862344	-0.0531676209579062	-0.0836672812871339	0.0070002139579802	0.0028267959183234	0.0218915050197386	0.0029297048559088	8.58317054271975e-06	0.000479237992029	-0.0096646998188811	-0.0019461672519665	3.787566972779343e-06	9.340642258904485e-05	-0.0103351784127283	-0.0008219351673218	6.755774192880182e-07	0.0001068159128228	-0.0001529512688064	0.0001167689192325	1.3634980667099869e-08	2.3394090878584028e-08	-0.0566539982000005	0.0222651272000004	0.0204887329999999	-0.0555449938000002	0.0697330480000003	-0.0577224558000002	0.0240255865000001	1
1.584148529271887e-13	1.1627937699638114e-16	-1.0469398964442666e-16	-1.0658151616173565e-17	6.282719167146025e-18	3.4322870905179256e-17	7.803333764945775e-11	7.715270778160914e-10	-0.0508952546369557	0.0223802159260772	0.0005008740648977	0.0025903269445609	-0.0429776194665965	0.0101900014913102	0.0001038361303926	0.0018470757750153	0.0756894336857605	0.0537979286660219	0.0028942171287543	0.0057288903716707	-0.0120124316319593	-0.002347731813078	5.511844666291446e-06	0.0001442985137123	-0.0112893502364966	-0.0009541718237685	9.104438694080816e-07	0.0001274494287623	-4.3813366127719365e-05	0.0001091379026786	1.1911081768461151e-08	1.9196114476072752e-09	-0.0569634433000005	0.0232731363000004	0.0189543897999999	-0.0542289304000001	0.0696108251000002	-0.0594575766000001	0.0274936726000001	1
-6.558094456084846e-13	1.0464979925803468e-16	-5.807764188892996e-17	1.0522973550113531e-16	-3.5079793474140976e-17	1.696392771184794e-17	-3.346970832397139e-11	-3.1274815992825005e-10	-0.0323683208625312	0.0185269337744246	0.0003432472750817	0.00104770819546	-0.1074344303180784	-0.0644568108514814	0.0041546804651436	0.01154215681777	0.0659940401648462	-0.0096953935209141	9.400065552531692e-05	0.004355213337279	-0.0131963690885672	-0.0011839374566077	1.4017079011002311e-06	0.0001741441571216	-0.0116720294425208	-0.0003826792060242	1.464433746295869e-07	0.0001362362713072	0.00034401419939	0.0003878275655179	1.5041022064475114e-07	1.1834576967796823e-07	-0.0572695601000004	0.0242757062000004	0.0174100799999999	-0.0528621758000002	0.0693869351000003	-0.0610676571000001	0.0308830647000001	1
2.3010153953085038e-12	1.5137753939990084e-16	-2.386056743994845e-16	2.5667035569864786e-17	-3.581232032114897e-17	8.408897397450303e-18	1.3892523642195035e-11	1.2360315019474358e-10	0.0866103268839853	0.1189786477465167	0.014155918619591	0.0075013487229505	-0.0928298443354826	0.0146045859825964	0.000213293931723	0.0086173799993498	0.0470527845780216	-0.0189412555868242	0.0003587711632053	0.0022139645365455	-0.0133207993492828	-0.0001244302607159	1.548288943069938e-08	0.0001774436953039	-0.0122294876928135	-0.0005574582502926	3.107597009542742e-07	0.0001495603692289	0.0027172837844633	0.0023732695850732	5.632408523851482e-06	7.383631165406991e-06	-0.0575723308000005	0.0252726029000004	0.0158566155999996	-0.0514460075000003	0.0690617051000003	-0.0625493113999999	0.0341840616000001	1
-7.465460043141938e-12	6.775874503352995e-17	-9.667120595421311e-17	4.7749536196611394e-17	-5.3941632140750676e-17	-4.9164315214452176e-17	-5.633601923174539e-12	-4.796503316010594e-11	0.1095110305249424	0.022900703640957	0.0005244422272508	0.0119926658066348	-0.082114854723087	0.010714989612396	0.0001148110023936	0.0067428493661935	0.0389850608868733	-0.0080677236911479	6.508816555667813e-05	0.001519834972353	-0.0145450366167107	-0.0012242372674276	1.4987568868638491e-06	0.0002115580901816	-0.0122813419860083	-5.185429319463158e-05	2.6888676794864834e-09	0.0001508313609776	0.0029399578397127	0.0002226740552491	4.958373472486137e-08	8.643352099421324e-06	-0.0578717378000002	0.0262635932000002	0.0142948134	-0.0499817492000002	0.0686356102000003	-0.0638994236000001	0.0373872150000001	1
2.2943997228791864e-11	2.5939885818451797e-17	-5.1974364750159585e-17	6.710039042609585e-17	-6.47795540445573e-17	-4.99043241437772e-17	2.231471678866007e-12	1.82291118054626e-11	0.12391519536007	0.0144041648351276	0.0002074799645973	0.0153549756411243	-0.1043998819101825	-0.0222850271870949	0.0004966224367294	0.0108993353428599	0.0115781114909486	-0.0274069493959244	0.0007511408751906	0.0001340526656967	-0.0133083385298476	0.0012366980868631	1.529422158086226e-06	0.0001771118744251	-0.0117708624030446	0.0005104795829637	2.605894045572864e-07	0.0001385532017116	0.003236442951781	0.0002964851120682	8.790342152577959e-08	1.0474562980183546e-05	-0.0581677634000002	0.0272484456000002	0.0127254946	-0.0484707698000002	0.0681092725000004	-0.0651151542000001	0.0404833565000001	1
-6.767476313245496e-11	4.349465066051284e-18	-3.943421819430917e-17	8.22108876744835e-17	-5.0604853226410165e-17	-8.415182097312173e-17	-8.656494669918586e-13	-6.78601127385093e-12	0.085927455860514	-0.0379877394995563	0.001443068352286	0.0073835276706607	-0.0629509213427319	0.0414489605674509	0.0017180163321219	0.0039628184978986	0.0291860023041158	0.0176078908131674	0.0003100378188883	0.0008518227304957	-0.0128952932342902	0.0004130452955573	1.706064162255899e-07	0.0001662885875983	-0.0116971929131069	7.366948993761374e-05	5.427193722216908e-09	0.0001368243220466	0.0023962613853917	-0.0008401815663892	7.059050644822365e-07	5.742068627239818e-06	-0.0584603905000003	0.0282269298000002	0.0111494845	-0.0469144817000001	0.0674834608000003	-0.0661939467000002	0.0434636243000002	1
1.9449874974380168e-10	-1.2370592056469229e-18	-3.8668568495236964e-17	1.710610030197949e-16	-3.107937498598635e-17	-4.0800063964931526e-17	3.298801866186438e-13	2.480549532107753e-12	-0.0037037571494663	-0.0896312130099805	0.008033754345641	1.3717817022519673e-05	0.0737427097878665	0.1366936311305983	0.0186851487916678	0.0054379872468568	0.1901963387180752	0.1610103364139595	0.0259243284321362	0.0361746472617601	-0.0087797628797534	0.0041155303545371	1.6937590099735085e-05	7.708423622446192e-05	-0.010246288199364	0.0014509047137426	2.105124488358853e-06	0.000104986421864	0.0002120300553718	-0.0021842313300201	4.770866503478196e-06	4.4956744855489765e-08	-0.0587496020000005	0.0291988174000003	0.0095676118	-0.0453143395000001	0.0667590892000003	-0.0671335323000002	0.0463194881000002	1
-5.41466361295224e-10	-7.01098518224829e-17	4.565167524521062e-17	7.342012692866603e-17	1.6217834161740018e-17	1.3468780272119297e-17	-1.225750688148581e-13	-8.818734601662788e-13	0.0483031607012095	0.0520069178506761	0.0027047195043268	0.0023331953337266	-0.1935877496382964	-0.2673304594261624	0.0714655745370032	0.0374762168100199	-0.0663851108193536	-0.2565814495374291	0.0658340402467281	0.004406982938498	-0.0086916916552052	8.807122454778868e-05	7.756540559480934e-09	7.554550382915851e-05	-0.0109304471967735	-0.0006841589974098	4.680735336043125e-07	0.0001194746759212	0.0014980736093469	0.0012860435539753	1.6539080225076703e-06	2.2442245393793024e-06	-0.0590353808000005	0.0301638810000004	0.0079807081999997	-0.0436718391000002	0.0659372156000002	-0.0679319350000002	0.0490427735000002	1
1.4853387923636907e-09	4.771663787071417e-17	-8.06377113445663e-18	1.1312099769555284e-16	1.7402372080344337e-17	-7.098990554965418e-17	4.510757272653711e-14	3.077102877944285e-13	0.0745127573369619	0.0262095966357522	0.0006869429558087	0.0055521510059569	-0.0786977089750416	0.1148900406632555	0.0131997214436044	0.0061933293979201	-0.0555330611184597	0.0108520497008943	0.0001177669827106	0.0030839208771867	-0.010175902131122	-0.0014842104759169	2.2028807369991267e-06	0.000103548984182	-0.0113105907874164	-0.0003801435906426	1.4450914941935664e-07	0.0001279294639605	0.0018770618806655	0.0003789882713183	1.4363210972386985e-07	3.5233613041083828e-06	-0.0593177104000004	0.0311218951000005	0.0063896080999997	-0.0419885159000001	0.0650190402000002	-0.0685874758000001	0.0516256860000001	1
-3.955724427969429e-09	9.189530835137193e-19	-1.06339262054554e-17	1.2077887594517608e-16	-1.1292837999497864e-17	-2.647488821534244e-17	-1.5907053746185675e-14	-1.029642777400496e-13	0.0783558012283268	0.0038430438913649	1.476898635079172e-05	0.0061396315861331	-0.0358069253851587	0.042890783589883	0.001839619316954	0.0012821359055381	-0.0979158148267982	-0.0423827537083379	0.0017962978119016	0.0095875067931961	-0.0106867748515361	-0.000510872720414	2.609909366541869e-07	0.0001142071567274	-0.0115254587268474	-0.0002148679394308	4.6168231326992164e-08	0.0001328361988643	0.0021295438346921	0.0002524819540265	6.374713719970811e-08	4.534956944085098e-06	-0.0595965743000003	0.0320726360000004	0.0047951481999998	-0.0402659432000001	0.0640059042000002	-0.0690987761000002	0.0540608325000002	1
1.0425793336774593e-08	-2.8192321520172765e-17	-2.801062928517549e-17	1.1030968638200776e-16	8.842476960956814e-17	-9.883931595080307e-17	5.6987414772888804e-15	3.3548764184509266e-14	0.0648361562977158	-0.0135196449306108	0.0001827807990495	0.0042037271634619	-0.1230121943075197	-0.0872052689223607	0.0076047589278212	0.0151319999483509	-0.0733433007603492	0.0245725140664495	0.0006038084475459	0.005379239766423	-0.0119691914639864	-0.0012824166124503	1.644592368098647e-06	0.0001432615443015	-0.0119372796181365	-0.0004118208912889	1.6959644648770678e-07	0.0001424986446819	0.0023502309865127	0.0002206871518206	4.870281913518976e-08	5.523585690211038e-06	-0.0598719561000004	0.0330158813000005	0.0031981668999998	-0.0385057314	0.0628992872000003	-0.0694647605000001	0.0563412431000002	1
-2.666515878817725e-08	8.879204509270078e-17	3.0654352124966375e-17	4.1049598576597373e-16	3.0725417960016486e-16	3.5831287814932894e-17	-1.9187099335203498e-15	-1.0173130582785075e-14	0.0289461687472831	-0.0358899875504336	0.00128809120637	0.0008378806851464	0.4920477801721178	0.6150599744796373	0.378298772206892	0.2421110179723074	0.230203093776539	0.303546394536888	0.0921404136363431	0.0529934643842893	-0.0115987428777573	0.0003704485862294	1.372321543699638e-07	0.0001345308363445	-0.0114766115041578	0.0004606681139777	2.122151113425081e-07	0.0001317126116175	0.0014580396743222	-0.0008921913121897	7.960053376010796e-07	2.1258796922788965e-06	-0.0601438397000002	0.0339514106000003	0.001599504	-0.0367095257000001	0.0617008055000003	-0.0696846596000004	0.0584603905000001	1
6.744301287211115e-08	-2.5115078575583215e-17	-1.264262439795418e-16	1.4214702913122975e-16	-1.2462730256938262e-16	2.7999132887117194e-16	1.7516129181544202e-16	2.945956451670701e-15	0.0564297250772228	0.0274835563299407	0.0007553458685412	0.0031843138722913	0.3174098183143625	-0.1746379618577549	0.0304984177218304	0.1007489927623558	0.2171597712346207	-0.0130433225419184	0.0001701282629322	0.0471583662426724	-0.0102596489857564	0.0013390938920016	1.7931724515554452e-06	0.0001052603973114	-0.0105780103865832	0.000898601117575	8.074839684642736e-07	0.000111894303738	0.002143863339974	0.0006858236656512	4.703541005232086e-07	4.596150020836758e-06	-0.0604122093	0.0348790052999999	2.2907140867764783e-16	-0.0348790053000001	0.0604122093000003	-0.0697580106000003	0.0604122093000002	1
-1.6540289401554165e-07	-2.4769638676059424e-16	1.210015944708684e-16	1.705588205608781e-16	5.85185259849917e-17	1.0877263700114879e-16	-6.976673272172708e-17	-6.372355140259835e-16	0.0422286030057534	-0.0142011220714693	0.0002016718680882	0.0017832549118174	-0.0796621259766097	-0.3970719442909718	0.1576661289430133	0.0063460543151127	0.0568170722030891	-0.1603426990315319	0.0257097811327158	0.0032281796937309	-0.0062694462491986	0.0039902027365568	1.5921717879159427e-05	3.930595627175943e-05	-0.0083824560963933	0.0021955542901903	4.82045864162078e-06	7.02655702076912e-05	0.0018392746275276	-0.0003045887124462	9.277428322650472e-08	3.382931155852497e-06	-0.0606770492000006	0.0357984487000003	-0.0015995039999999	-0.0330158813	0.0590353808000004	-0.0696846596000003	0.0621911129000003	1
3.9766655899821154e-07	6.101246137088511e-17	6.042371607360877e-17	1.744874095956299e-16	-8.452226807215012e-17	4.482061158463986e-17	8.957162908017053e-17	-1.9259073781867122e-18	0.0626238259218755	0.0203952229161218	0.0004159651177981	0.0039217435730932	0.0361319217315676	0.1157940477081785	0.0134082614846437	0.0013055157680157	0.0917702471621744	0.0349531749590854	0.0012217244397203	0.0084217782642063	-0.0082813653591193	-0.0020119191099212	4.04781850509311e-06	6.858101221125677e-05	-0.0084110098138543	-2.8553717460876085e-05	8.15314281743493e-10	7.074508608843228e-05	0.0019942448004883	0.0001549701729603	2.4015754239191066e-08	3.977012324376611e-06	-0.0609383440000006	0.0367095257000005	-0.0031981669000003	-0.0311218951	0.0575723308000002	-0.0694647605000002	0.0637920095000003	1
-8.948661196720709e-07	3.4233569832747706e-18	1.7825313097473242e-17	1.0200761848785561e-16	-9.208351223525043e-17	1.4595170017226654e-18	1.3317001632909525e-17	-4.0482187074627256e-17	0.0611419717969285	-0.0014818541249468	2.1958916475167654e-06	0.0037383407152162	0.0027069394324439	-0.0334249822991236	0.0011172294416966	7.327521090601251e-06	0.1256176782918253	0.0338474311296508	0.0011456485940763	0.0157798010994282	-0.0109406966462692	-0.0026593312871496	7.072042895173677e-06	0.0001196988431054	-0.0096770851884325	-0.0012660753745785	1.602946854374671e-06	9.364597774390671e-05	0.0013051335550052	-0.000689111245483	4.748743086940544e-07	1.7033735968369357e-06	-0.0611960783000005	0.0376120236000004	-0.0047951482000002	-0.0291988174	0.0560251961000002	-0.0690987761000001	0.0652103171000003	1
1.877875656627304e-06	6.967250206145519e-17	-2.864622146673832e-17	9.717813713081471e-17	-1.3793902509064434e-16	5.447814774730956e-18	4.3573941751478345e-17	-1.3108119776877332e-16	0.0827795925084873	0.0216376207115589	0.0004681866300571	0.006852460935871	-0.0164150752212596	-0.019122014653703	0.0003656514444163	0.0002694546945193	0.1410514707964418	0.0154337925046164	0.0002382019510753	0.0198955174138391	-0.0127533419078541	-0.0018126452615847	3.2856828444421056e-06	0.0001626477298185	-0.010418140756651	-0.0007410555682187	5.491633550767453e-07	0.0001085376568251	0.0018031999090635	0.0004980663540583	2.4807009307480285e-07	3.251529912331028e-06	-0.0614502370000005	0.0385057314000004	-0.0063896081000002	-0.0272484456	0.0543962362000002	-0.0685874758000001	0.0664419760000003	1
-4.4750185373865004e-06	1.011194166918314e-16	-1.0227550156192295e-16	1.0898523270162388e-16	-1.853697761234093e-16	4.7708167350941096e-17	-4.1918456877304786e-17	-7.649260115543674e-17	0.1387198495962143	0.055940257087727	0.0031293123630411	0.019243196671996	0.0807951428086977	0.0972102180299578	0.0094498264894318	0.0065278551014774	0.1640898929137303	0.0230384221172885	0.0005307688936541	0.0269254929564391	-0.0136281662236044	-0.0008748243157501	7.653175832697816e-07	0.0001857269146182	-0.0111366569368825	-0.0007185161802313	5.16265501238991e-07	0.0001240251277296	0.0029133531813113	0.0011101532722477	1.2324402880033791e-06	8.487626759134725e-06	-0.0617008055000003	0.0393904401000002	-0.0079807082000002	-0.0252726029000001	0.0526878304000002	-0.067931935	0.0674834608000003	1
0.0001098422667993	2.3753382507510075e-17	-5.950933644497378e-17	1.2243061320831383e-16	-2.096711589181955e-16	7.780529341004609e-17	-1.5651526226821451e-16	-6.413994771256042e-17	0.15769413286958	0.0189742832733657	0.0003600234257378	0.0248674395414886	0.1196866503265865	0.0388915075178891	0.0015125493570137	0.0143248942663981	0.182380493077745	0.0182906001640147	0.0003345460543596	0.033262644255281	-0.0125421747799681	0.0010859914436366	1.179377415569832e-06	0.0001573061482113	-0.0106153187725714	0.0005213381643113	2.71793481308819e-07	0.0001126849926429	0.0032131618947681	0.0002998087134566	8.98852644896919e-08	1.0324409361987313e-05	-0.0619477689000002	0.0402659432000001	-0.0095676118	-0.0232731363000001	0.0509024736000002	-0.0671335323000001	0.0683317908000003	1
0.0008492486792405	-1.170989980710613e-16	-1.7878581269186062e-17	1.1833533946551162e-16	-2.141933437134804e-16	9.42340920483185e-17	-1.9603128830112083e-16	-7.889846774543806e-17	0.1405319251803978	-0.0171622076891822	0.0002945413727665	0.0197492219949088	0.152583944345666	0.0328972940190798	0.0010822319537775	0.0232818600720809	0.1520618857242023	-0.0303186073535428	0.000919217951858	0.02312281709	-0.0115754939718345	0.0009666808081336	9.344717849412472e-07	0.000133992060692	-0.0103769129685338	0.0002384058040375	5.683732719651615e-08	0.000107680322756	0.0029141219000584	-0.0002990399947096	8.942491833506515e-08	8.492106448513054e-06	-0.0621911129000002	0.0411320359	-0.0111494845	-0.0212519147000001	0.0490427735000002	-0.0661939467000002	0.0689845376000003	1
0.0017829981200389	-2.2909951661428473e-16	-3.976741419159469e-17	9.569849434283344e-17	-1.572227091717033e-16	9.074936841819294e-17	-1.8121596231752496e-16	8.916553740039488e-17	0.1390375593401248	-0.0014943658402728	2.2331292645499557e-06	0.0193314429072586	0.1596511219341338	0.0070671775884679	4.994499906676706e-05	0.0254884807348271	0.1803260194945518	0.0282641337703496	0.0007988612577881	0.0325174733067491	-0.0125227132157419	-0.0009472192439072	8.972242960368131e-07	0.0001568183462838	-0.0107131479586066	-0.0003362349900726	1.1305396843026276e-07	0.0001147715391825	0.0027981126367044	-0.000116009263354	1.3458149189112636e-08	7.82943432786772e-06	-0.0624308233000002	0.0419885159000001	-0.0127254946	-0.0192108277	0.0471114462000003	-0.0651151542000002	0.0694398329000004	1
